candidate_id	best_target	similarity	citation_match	bib_match	evidence_url	confidence_note
polytechnique-montreal-ieee	ieee	1.0000	1.0000	0.0000	https://guides.biblio.polymtl.ca/citer_ieee	found in CSL metadata
poultry-science	springer-basic-author-date	1.0000	0.1000	0.0000	http://ps.fass.org/site/misc/PS_Inst_for_Contrib.pdf	found in CSL metadata
praxis	elsevier-with-titles	1.0000	1.0000	0.0000	https://www.hogrefe.com/ch/zeitschrift/praxis	found in CSL metadata
proceedings-of-the-estonian-academy-of-sciences-numeric	elsevier-with-titles	1.0000	1.0000	0.0000	https://kirj.ee/for-authors/?v=04c19fa1e772	found in CSL metadata
proceedings-of-the-joint-international-grassland-and-international-rangeland-congress-2021	springer-basic-author-date	1.0000	0.7000	0.0000	http://2020kenya-igc-irc.rangelandcongress.org/wp-content/uploads/sites/6/2018/10/IGC-IRC-Paper-Template.docx	found in CSL metadata
proceedings-of-the-royal-society-b	elsevier-with-titles	1.0000	1.0000	0.0000	https://royalsociety.org/journals/authors/author-guidelines/	found in CSL metadata
processing-and-application-of-ceramics	ieee	1.0000	0.6500	0.0000	http://www.tf.uns.ac.rs/publikacije/PAC/guideforauthors.html	found in CSL metadata
progress-on-chemistry-and-application-of-chitin-and-its-derivatives	elsevier-with-titles	1.0000	0.7500	0.0000	https://ptchit.lodz.pl/en/2022/03/11/informacje-dla-autorow/	found in CSL metadata
proteomics	elsevier-with-titles	1.0000	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291615-9861/homepage/ForAuthors.html#form	found in CSL metadata
psychiatric-clinics-of-north-america	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.elsevier.com/journals/psychiatric-clinics-of-north-america/0193-953X/guide-for-authors	found in CSL metadata
psychiatric-services	elsevier-with-titles	1.0000	0.0000	0.0000	http://ps.psychiatryonline.org/ps_ifora.aspx	found in CSL metadata
psychiatry-and-clinical-neurosciences	elsevier-with-titles	1.0000	0.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1440-1819/homepage/ForAuthors.html	found in CSL metadata
psychosomatic-medicine	elsevier-with-titles	1.0000	0.0000	0.0000	http://journals.lww.com/psychosomaticmedicine/pages/instructionsforauthors.aspx	found in CSL metadata
public-health-nutrition	elsevier-with-titles	1.0000	0.0000	0.0000	http://assets.cambridge.org/PHN/PHN_ifc.pdf	found in CSL metadata
quaternary-international	elsevier-harvard	1.0000	0.8500	1.0000	https://www.elsevier.com/journals/quaternary-international/1040-6182/guide-for-authors	found in CSL metadata
radiation-research	elsevier-with-titles	1.0000	0.0000	0.0000	https://meridian.allenpress.com/DocumentLibrary/RADE/RARE_Info_for_Authors_5-30-2018.pdf	found in CSL metadata
radiochimica-acta	elsevier-with-titles	1.0000	0.7500	0.0000	https://www.degruyter.com/view/j/ract	found in CSL metadata
radiographics	elsevier-with-titles	1.0000	0.0000	0.0000	http://radiographics.rsna.org/site/pia/manprep12.xhtml	found in CSL metadata
radiography	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.elsevier.com/journals/radiography/1078-8174/guide-for-authors	found in CSL metadata
radiologic-clinics-of-north-america	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.elsevier.com/journals/radiologic-clinics-of-north-america/0033-8389/guide-for-authors	found in CSL metadata
radiology	elsevier-with-titles	1.0000	0.0000	0.0000	https://pubs.rsna.org/page/radiology/author-instructions#references	found in CSL metadata
recent-patents-on-drug-delivery-and-formulation	elsevier-with-titles	1.0000	1.0000	0.0000	http://benthamscience.com/journals/recent-patents-on-drug-delivery-and-formulation/author-guidelines	found in CSL metadata
renewable-agriculture-and-food-systems	elsevier-harvard	1.0000	0.6500	0.0000	https://www.cambridge.org/core/journals/renewable-agriculture-and-food-systems/information/instructions-contributors	found in CSL metadata
reports-of-practical-oncology-and-radiotherapy	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.elsevier.com/journals/reports-of-practical-oncology-and-radiotherapy/1507-1367/guide-for-authors	found in CSL metadata
research-and-education-promotion-association	elsevier-with-titles	1.0000	1.0000	0.0000	https://repa.jp/journals/editorial-guide-and-citation-style/	found in CSL metadata
research-institute-for-nature-and-forest	elsevier-harvard	1.0000	0.9500	0.0000	https://inbomd-examples.netlify.app/citation_style/nl/index.html	found in CSL metadata
research-on-biomedical-engineering	elsevier-harvard	1.0000	0.9000	0.0000	http://www.rbejournal.org/authors	found in CSL metadata
retina	american-medical-association	1.0000	1.0000	1.0000	http://edmgr.ovid.com/retina/accounts/ifauth.htm	found in CSL metadata
revista-argentina-de-antropologia-biologica	springer-basic-author-date	1.0000	0.1000	0.0000	http://revistas.unlp.edu.ar/index.php/raab/about/submissions#authorGuidelines	found in CSL metadata
revista-brasileira-de-ciencia-do-solo	elsevier-harvard	1.0000	0.9500	0.0000	http://www.scielo.br/revistas/rbcs/iinstruc.htm	found in CSL metadata
revista-cubana-de-meteorologia	elsevier-harvard	1.0000	0.8000	0.0000	http://rcm.insmet.cu/index.php/rcm/about/submissions#authorGuidelines	found in CSL metadata
revista-da-sociedade-brasileira-de-medicina-tropical	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.scielo.br/revistas/rsbmt/iinstruc.htm	found in CSL metadata
revista-do-instituto-de-medicina-tropical-de-sao-paulo	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.scielo.br/revistas/rimtsp/iinstruc.htm	found in CSL metadata
revista-espanola-de-nutricion-humana-y-dietetica	elsevier-with-titles	1.0000	0.0000	0.0000		
revista-fave-seccion-ciencias-agrarias	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.fca.unl.edu.ar/pages/investigacion/revista-fave/normas-de-publicacion.php	found in CSL metadata
revista-latinoamericana-de-metalurgia-y-materiales	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.rlmm.org/ojs-files/download.php?f=RLMM-InstrucAutor%20Plantilla.doc	found in CSL metadata
revista-latinoamericana-de-recursos-naturales	elsevier-harvard	1.0000	0.8000	0.0000	http://www.itson.mx/publicaciones/rlrn/Paginas/guia.aspx	found in CSL metadata
revista-materia	ieee	1.0000	0.6500	0.0000	https://www.scielo.br/revistas/rmat/iinstruc.htm	found in CSL metadata
revista-medica-del-instituto-mexicano-del-seguro-social	elsevier-with-titles	1.0000	0.0000	0.0000	https://revistamedica.imss.gob.mx/index.php/revista_medica/libraryFiles/downloadPublic/31	found in CSL metadata
revista-peruana-de-medicina-experimental-y-salud-publica	elsevier-with-titles	1.0000	0.0000	0.0000	https://rpmesp.ins.gob.pe/index.php/rpmesp/pages/view/instrucciones	found in CSL metadata
revista-virtual-de-quimica	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.uff.br/RVQ/instrucaoaosautores.pdf	found in CSL metadata
revue-de-medecine-veterinaire	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.revmedvet.com/recommandations_fr.html	found in CSL metadata
revue-des-etudes-byzantines	ieee	1.0000	1.0000	0.0000	http://poj.peeters-leuven.be/content.php?url=journal&amp;journal_code=REB	found in CSL metadata
revue-francaise-dhistotechnologie	elsevier-with-titles	1.0000	1.0000	0.0000	https://www.afhisto.fr/guide-pour-les-auteurs	found in CSL metadata
rhinology	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.rhinologyjournal.com/Instructions.php	found in CSL metadata
rhodora	elsevier-harvard	1.0000	0.0500	0.0000	http://www.rhodora.org/rhodora/pdf/Rhod-inst2012.pdf	found in CSL metadata
risk-analysis	ieee	1.0000	0.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291539-6924/homepage/ForAuthors.html	found in CSL metadata
rivista-italiana-di-paleontologia-e-stratigrafia	elsevier-harvard	1.0000	0.0500	0.0000	https://riviste.unimi.it/index.php/RIPS/about/submissions#authorGuidelines	found in CSL metadata
rofo	elsevier-with-titles	1.0000	0.7500	0.0000	http://roefo.thieme.de/c/document_library/get_file?uuid=45dabb23-098a-4981-8a4a-0f1d74a7f2c7&amp;groupId=10157	found in CSL metadata
rossiiskii-fiziologicheskii-zhurnal-imeni-i-m-sechenova	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.iephb.ru/rule_av_2013.pdf	found in CSL metadata
ruhr-universitat-bochum-medizinische-fakultat-numeric	elsevier-with-titles	1.0000	0.7500	0.0000	https://www.medizin.ruhr-uni-bochum.de/mam/content/dekanat/sachgebiete_service/promotion/merkblatt_zur_abfassung_der_dissertation_21.02.19.pdf	found in CSL metadata
saglik-bilimleri-universitesi	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.sbu.edu.tr/FileFolder/Dosyalar/226a44f5/2017_7/tez-yazim-klavuzu-130a0155.pdf	found in CSL metadata
sanamed	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.sanamed.rs/OJS/index.php/Sanamed/about/submissions#authorGuidelines	found in CSL metadata
scandinavian-journal-of-infectious-diseases	elsevier-with-titles	1.0000	1.0000	0.0000	http://informahealthcare.com/page/inf/Description#Instructions	found in CSL metadata
scandinavian-journal-of-information-systems	elsevier-harvard	1.0000	0.1000	0.0000	http://iris.cs.aau.dk/index.php/paper.html	found in CSL metadata
scandinavian-journal-of-rheumatology	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.tandf.co.uk/journals/authors/healthcare/IRHE.pdf	found in CSL metadata
scandinavian-journal-of-work-environment-and-health	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.sjweh.fi/instructions.php#preparation	found in CSL metadata
science-translational-medicine	elsevier-with-titles	1.0000	0.0000	0.0000	http://stm.sciencemag.org/site/misc/auth_inst_ra.xhtml#8	found in CSL metadata
science-without-titles	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.sciencemag.org/about/authors/prep/res/refs.dtl	found in CSL metadata
science	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.science.org/content/page/instructions-preparing-initial-manuscript#science-citation-style	found in CSL metadata
scienceasia	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.scienceasia.org/scias_guide.pdf	found in CSL metadata
scientia-iranica	elsevier-with-titles	1.0000	1.0000	0.0000	http://scientiairanica.sharif.edu/journal/authors.note	found in CSL metadata
seed-science-and-technology	springer-basic-author-date	1.0000	0.1500	0.0000	https://www.seedtest.org/en/instructions-to-contributors-_content---1--1089.html	found in CSL metadata
sekolah-tinggi-meteorologi-klimatologi-dan-geofisika	elsevier-harvard	1.0000	0.9000	0.0000	https://stmkg.ac.id/	found in CSL metadata
seminars-in-pediatric-neurology	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.elsevier.com/journals/seminars-in-pediatric-neurology/1071-9091/guide-for-authors	found in CSL metadata
serbian-archives-of-medicine	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.srpskiarhiv.rs/en/instructions/	found in CSL metadata
serdica-journal-of-computing	elsevier-with-titles	1.0000	0.7500	0.0000	http://serdica-comp.math.bas.bg/index.php/serdicajcomputing/about/submissions#authorGuidelines	found in CSL metadata
shock	elsevier-with-titles	1.0000	0.0000	0.0000	http://edmgr.ovid.com/shk/accounts/ifauth.htm	found in CSL metadata
slovensko-drustvo-za-medicinsko-informatiko	elsevier-with-titles	1.0000	0.0000	0.0000	https://docs.google.com/document/d/1upCPedxqcE0mPUBRWWyPMjuUCEdk7hIl/edit?usp=sharing&amp;ouid=108060715168109961711&amp;rtpof=true&amp;sd=true	found in CSL metadata
smyrna-tip-dergisi	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.smyrnatipdergisi.com/?kategori=Yazarlara%20Bilgi	found in CSL metadata
sn-computer-science	elsevier-with-titles	1.0000	0.7500	0.0000	https://www.springer.com/journal/42979/submission-guidelines#Instructions%20for%20Authors_References	found in CSL metadata
social-anthropology	elsevier-harvard	1.0000	0.0500	0.0000	https://onlinelibrary.wiley.com/page/journal/14698676/homepage/forauthors.html	found in CSL metadata
societe-nationale-des-groupements-techniques-veterinaires	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.sngtv.org/	found in CSL metadata
society-for-laboratory-automation-and-screening	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.slas.org/publications/scientific-journals/author-instructions/	found in CSL metadata
society-of-automotive-engineers-technical-papers-numeric	elsevier-with-titles	1.0000	1.0000	0.0000	http://volunteers.sae.org/authors/FormattingCitations.pdf	found in CSL metadata
sociologia-ruralis	elsevier-harvard	1.0000	1.0000	0.0000	https://onlinelibrary.wiley.com/page/journal/14679523/homepage/forauthors.html	found in CSL metadata
soil-biology-and-biochemistry	elsevier-harvard	1.0000	0.9500	1.0000	http://www.elsevier.com/journals/soil-biology-and-biochemistry/0038-0717/guide-for-authors#68000	found in CSL metadata
solutions	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.thesolutionsjournal.com/node/457	found in CSL metadata
south-african-journal-of-animal-science	springer-basic-author-date	1.0000	0.1000	0.0000	http://www.ajol.info/index.php/sajas/about/submissions#authorGuidelines	found in CSL metadata
south-african-journal-of-geology	springer-basic-author-date	1.0000	0.1500	0.0000	https://gssa.pub/sajg/ifora.html	found in CSL metadata
south-african-medical-journal	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.samj.org.za/index.php/samj/about/submissions#References	found in CSL metadata
spandidos-publications	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.spandidos-publications.com/pages/info_for_authors	found in CSL metadata
spectroscopy-letters	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.tandfonline.com/action/authorSubmission?journalCode=lstl20&amp;page=instructions	found in CSL metadata
spie-bios	elsevier-with-titles	1.0000	0.0000	0.0000	http://spie.org/x14101.xml	found in CSL metadata
spie-journals	elsevier-with-titles	1.0000	0.0000	0.0000	http://spie.org/x85036.xml	found in CSL metadata
springer-basic-brackets-no-et-al-alphabetical	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.springer.com/cda/content/document/cda_downloaddocument/instruct-authors-e.pdf	found in CSL metadata
springer-basic-brackets-no-et-al	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.springer.com/cda/content/document/cda_downloaddocument/instruct-authors-e.pdf	found in CSL metadata
springer-fachzeitschriften-medizin-psychologie	elsevier-with-titles	1.0000	0.7500	0.0000	http://static.springer.com/sgw/documents/135255/application/pdf/Musterbeitrag_Uebersichten_Leitthema_Schwerpunkt.pdf	found in CSL metadata
springer-lecture-notes-in-computer-science-alphabetical	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.springer.com/computer/lncs?SGWID=0-164-6-793341-0	found in CSL metadata
springer-lecture-notes-in-computer-science	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.springer.com/computer/lncs?SGWID=0-164-6-793341-0	found in CSL metadata
springer-mathphys-brackets	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.springer.com/cda/content/document/cda_downloaddocument/manuscript-guidelines-1.0.pdf	found in CSL metadata
springer-socpsych-brackets	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.springer.com/cda/content/document/cda_downloaddocument/instruct-authors-e.pdf	found in CSL metadata
springer-vancouver	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.springer.com/medicine/psychiatry/journal/127	found in CSL metadata
springerprotocols	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.springerprotocols.com/cdp/view/contributors#ref	found in CSL metadata
statistika-statistics-and-economy-journal	elsevier-harvard	1.0000	0.8000	0.0000	https://www.czso.cz/csu/czso/guide_for_authors	found in CSL metadata
stroke	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.ahajournals.org/str/manuscript-preparation	found in CSL metadata
structural-control-and-health-monitoring	elsevier-with-titles	1.0000	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1545-2263/homepage/ForAuthors.html	found in CSL metadata
surgical-neurology-international	elsevier-with-titles	1.0000	0.9500	0.0000	https://surgicalneurologyint.com/submit-article/	found in CSL metadata
surgical-pathology-clinics	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.elsevier.com/journals/surgical-pathology-clinics/1875-9181/guide-for-authors	found in CSL metadata
survey-of-ophthalmology	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.elsevier.com/journals/survey-of-ophthalmology/0039-6257/guide-for-authors	found in CSL metadata
systematic-and-applied-microbiology	elsevier-with-titles	1.0000	0.9500	0.0000	http://www.elsevier.com/journals/systematic-and-applied-microbiology/0723-2020/guide-for-authors	found in CSL metadata
tapir-conservation	elsevier-with-titles	1.0000	1.0000	0.0000	https://www.tapirconservation.org/index.php/tc/about/submissions	found in CSL metadata
targetome	elsevier-with-titles	1.0000	1.0000	0.0000	https://www.maxapress.com/targetome/for_authors	found in CSL metadata
taylor-and-francis-acs	elsevier-with-titles	1.0000	0.7500	0.0000	https://www.tandf.co.uk/journals/authors/style/reference/tf_USACS.pdf	found in CSL metadata
taylor-and-francis-ama	american-medical-association	1.0000	1.0000	0.0000	https://www.tandfonline.com/action/authorSubmission?show=instructions&amp;journalCode=ytsr20#submitting-your-paper	found in CSL metadata
taylor-and-francis-council-of-science-editors-numeric	elsevier-with-titles	1.0000	0.0000	0.0000	https://files.taylorandfrancis.com/tf_USCSEA.pdf	found in CSL metadata
taylor-and-francis-numeric-q	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.tandf.co.uk/journals/authors/style/reference/ref_gsar.pdf	found in CSL metadata
thai-endodontic-journal	elsevier-with-titles	1.0000	0.0000	0.0000	https://he03.tci-thaijo.org/index.php/thaiendod/about/submissions	found in CSL metadata
the-american-journal-of-gastroenterology	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.nature.com/ajg/for_authors.html	found in CSL metadata
the-american-journal-of-pathology	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.journals.elsevierhealth.com/periodicals/ajpa/authorinfo	found in CSL metadata
the-american-journal-of-tropical-medicine-and-hygiene	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.ajtmh.org/site/misc/ifora.xhtml	found in CSL metadata
the-american-midland-naturalist	springer-basic-author-date	1.0000	0.1000	0.0000	https://www3.nd.edu/~ammidnat/editorial.html	found in CSL metadata
the-american-naturalist	elsevier-harvard	1.0000	0.1000	0.0000	http://www.press.uchicago.edu/journals/an/instruct.html?journal=an#tprep	found in CSL metadata
the-angle-orthodontist	american-medical-association	1.0000	1.0000	0.0000	https://meridian.allenpress.com/angle-orthodontist/pages/how-to-submit	found in CSL metadata
the-bone-and-joint-journal	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.bjj.boneandjoint.org.uk/site/media/Authors/Paperstructure.pdf	found in CSL metadata
the-british-journal-for-the-philosophy-of-science	elsevier-harvard	1.0000	0.0000	0.0000	https://github.com/citation-style-language/styles/files/887880/_.BJPS-House-Style-01-2016.pdf	found in CSL metadata
the-british-journal-of-cardiology	elsevier-with-titles	1.0000	0.0000	0.0000	http://bjcardio.co.uk/authors-instructions/	found in CSL metadata
the-british-journal-of-psychiatry	elsevier-with-titles	1.0000	0.0000	0.0000	http://bjp.rcpsych.org/site/misc/ifora.xhtml#References	found in CSL metadata
the-british-journal-of-social-work	elsevier-harvard	1.0000	0.0500	0.0000	https://academic.oup.com/bjsw/pages/General_Instructions	found in CSL metadata
the-canadian-journal-of-chemical-engineering	elsevier-with-titles	1.0000	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291939-019X/homepage/ForAuthors.html	found in CSL metadata
the-cancer-journal	elsevier-with-titles	1.0000	0.0000	0.0000	http://edmgr.ovid.com/ppo/accounts/ifauth.htm	found in CSL metadata
the-coleopterists-bulletin	elsevier-harvard	1.0000	0.0500	0.0000	https://www.coleopsoc.org/wp-content/uploads/2022/12/2023-TCB-MANUSCRIPT-GUIDELINES_FINAL_FOR_POSTING.pdf	found in CSL metadata
the-european-research-journal	elsevier-with-titles	1.0000	0.7500	0.0000	http://eurj.org/?page_id=29	found in CSL metadata
the-faseb-journal	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.fasebj.org/site/misc/rc.xhtml	found in CSL metadata
the-febs-journal	elsevier-with-titles	1.0000	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1742-4658/homepage/ForAuthors.html#manuscript	found in CSL metadata
the-geological-society-of-america	elsevier-harvard	1.0000	0.8500	0.0000	http://www.geosociety.org/gsa/pubs/geology/home.aspx#overview	found in CSL metadata
the-institute-of-electronics-information-and-communication-engineers	elsevier-with-titles	1.0000	0.7500	0.0000	http://www.ieice.org/eng/shiori/index.html	found in CSL metadata
the-journal-of-adhesive-dentistry	elsevier-with-titles	1.0000	0.0000	0.0000	http://jad.quintessenz.de/index.php?doc=guidelines	found in CSL metadata
the-journal-of-agricultural-science	springer-basic-author-date	1.0000	0.6000	0.0000	https://www.cambridge.org/core/journals/journal-of-agricultural-science/information/instructions-contributors	found in CSL metadata
the-journal-of-bone-and-joint-surgery	american-medical-association	1.0000	1.0000	0.0000	https://westlibrary.txwes.edu/sites/default/files/pdf/AMACitationStyle.pdf	found in CSL metadata
the-journal-of-clinical-investigation	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.jci.org/kiosks/publish/examples	found in CSL metadata
the-journal-of-comparative-neurology	springer-basic-author-date	1.0000	0.1000	0.0000	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9861/homepage/ForAuthors.html	found in CSL metadata
the-journal-of-foot-and-ankle-surgery	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.jfas.org/content/authorinfo#idp1778672	found in CSL metadata
the-journal-of-hand-surgery-asian-pacific-volume	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.jhs-ap.org/main.html	found in CSL metadata
the-journal-of-hand-surgery-european-volume	elsevier-harvard	1.0000	1.0000	0.0000	https://uk.sagepub.com/en-gb/eur/journal-of-hand-surgery-european-volume/journal201891#submission-guidelines	found in CSL metadata
the-journal-of-immunology	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.jimmunol.org/site/misc/authorinstructions.xhtml#references	found in CSL metadata
the-journal-of-infection-in-developing-countries	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.jidc.org/index.php/journal/about/submissions#authorGuidelines	found in CSL metadata
the-journal-of-laryngology-and-otology	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.jlo.co.uk/submitting-articles/instructions-for-authors/	found in CSL metadata
the-journal-of-molecular-diagnostics	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.elsevier.com/journals/the-journal-of-molecular-diagnostics/1525-1578/guide-for-authors	found in CSL metadata
the-journal-of-nervous-and-mental-disease	elsevier-harvard	1.0000	1.0000	0.0000	http://edmgr.ovid.com/jnmd/accounts/ifauth.htm	found in CSL metadata
the-journal-of-nutrition-health-and-aging	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.springer.com/medicine/family/journal/12603	found in CSL metadata
the-journal-of-pain	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.elsevier.com/journals/the-journal-of-pain/1526-5900/guide-for-authors	found in CSL metadata
the-journal-of-pure-and-applied-chemistry-research	elsevier-with-titles	1.0000	0.0000	0.0000	http://jpacr.ub.ac.id/index.php/jpacr/about/submissions#authorGuidelines	found in CSL metadata
the-journal-of-the-acoustical-society-of-america	elsevier-harvard	1.0000	1.0000	0.0000	http://scitation.aip.org/journals/doc/ASALIB-home/corp/pdf/jasa/author_contrib.pdf	found in CSL metadata
the-korean-journal-of-internal-medicine	elsevier-with-titles	1.0000	0.7500	0.0000	https://www.kjim.org/authors/authors.php#11	found in CSL metadata
the-korean-journal-of-mycology	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.kjmycology.or.kr/for-contributors/instructions-for-authors/	found in CSL metadata
the-new-england-journal-of-medicine	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.nejm.org/page/author-center/manuscript-submission#style	found in CSL metadata
the-optical-society	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.opticsinfobase.org/author/author.cfm	found in CSL metadata
the-pan-african-medical-journal	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.panafrican-med-journal.com/instruction.php#References	found in CSL metadata
the-scandinavian-journal-of-clinical-and-laboratory-investigation	elsevier-with-titles	1.0000	1.0000	0.0000	http://informahealthcare.com/page/Description?journalCode=clb#Instructions	found in CSL metadata
theranostics	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.thno.org/ms/author	found in CSL metadata
thieme-german	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.thieme.de/de/autorenlounge/fuer-zeitschriftenautoren-1789.htm	found in CSL metadata
thrombosis-and-haemostasis	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.schattauer.de/en/magazine/subject-areas/journals-a-z/thrombosis-and-haemostasis.html	found in CSL metadata
tijdschrift-voor-geneeskunde	elsevier-with-titles	1.0000	0.0000	0.0000	https://tvgg.be/nl/artikel-indienen	found in CSL metadata
traffic	elsevier-with-titles	1.0000	1.0000	0.0000	http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291600-0854/homepage/ForAuthors.html	found in CSL metadata
transplantation	elsevier-with-titles	1.0000	0.0000	0.0000	http://journals.lww.com/transplantjournal/Documents/TP_IFA_online.pdf	found in CSL metadata
transportation-research-record	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.trb.org/GetInvolvedwithTRB/GetInvolvedSubmitaPaper.aspx	found in CSL metadata
trends-in-glycoscience-and-glycotechnology	elsevier-with-titles	1.0000	0.0000	0.0000	http://www.fcca.gr.jp/TIGG/Guide.html	found in CSL metadata
trends-journals	elsevier-with-titles	1.0000	1.0000	0.0000	http://www.cell.com/trends/ecology-evolution/authors	found in CSL metadata
ucl-university-college-vancouver	ieee	1.0000	0.0000	0.0000	https://bibliotek.ucl.dk/vancouver	found in CSL metadata
ugeskrift-for-laeger	elsevier-with-titles	1.0000	1.0000	0.0000	http://ugeskriftet.dk/manuskriptvejledning-0	found in CSL metadata
undergraduate-journal-of-experimental-microbiology-and-immunology	elsevier-with-titles	1.0000	0.0000	0.0000	https://doi.org/10.1128/jmbe.v21i2.2151	found in CSL metadata
universidade-estadual-paulista-faculdade-de-engenharia-de-guaratingueta-abnt	elsevier-harvard	1.0000	0.1000	0.0000	https://www.feg.unesp.br/#!/biblioteca/servicos-e-produtos/mendeley/	found in CSL metadata
universitas-brawijaya-fakultas-teknologi-pertanian	elsevier-harvard	1.0000	1.0000	0.0000	https://github.com/citation-style-language/styles/pull/7644	found in CSL metadata
universitat-heidelberg-medizinische-fakultat-mannheim-numeric	elsevier-with-titles	1.0000	0.0000	0.0000	https://www.umm.uni-heidelberg.de/fakultaet/promotion/promotion-dr-med/	found in CSL metadata
universite-cheikh-anta-diop-faculte-de-medecine-de-pharmacie-et-dodontologie	elsevier-with-titles	1.0000	0.7500	0.0000	https://fmpos.ucad.sn/?q=charte-des-th%C3%A9ses	found in CSL metadata
universite-de-montreal-nlm-fr-ca	elsevier-with-titles	1.0000	0.0000	0.0000	https://boite-outils.bib.umontreal.ca/citer/vancouver	found in CSL metadata
universite-de-picardie-jules-verne-ufr-de-medecine	elsevier-with-titles	1.0000	0.0000	0.0000	http://forums.zotero.org/discussion/18705/new-csl-these-de-medecine-a-amiens/	found in CSL metadata
university-of-aleppo-faculty-of-medicine	elsevier-with-titles	1.0000	0.7500	0.0000	https://github.com/firasuke/Citation-Style-Language-Styles/blob/master/University%20of%20Aleppo%20-%20Faculty%20of%20Medicine/documentation.md	found in CSL metadata
univerza-v-ljubljani-fakulteta-za-kemijo-in-kemijsko-tehnologijo	elsevier-with-titles	1.0000	0.7500	0.0000	https://fkkt.uni-lj.si/fileadmin/user_upload/Studentski_referat/Pravilniki_studij/Navodila_za_izdelavo_dipl_mag_dela_2024.pdf	found in CSL metadata
urbani-izziv-en	elsevier-harvard	1.0000	0.9500	0.0000	https://urbaniizziv.uirs.si/Instructions-for-authors	found in CSL metadata
